User ID,Game ID,Hours Played
150137344,3350,1.7
150137344,1393,1.3
150137344,2237,1.1
150137344,3132,0.4
133800100,922,6.9
241424434,673,24.0
121480841,2166,1.4
132381775,922,1994.0
132381775,673,61.0
173234140,922,0.4
113039667,922,117.0
113039667,3259,43.0
113039667,414,15.9
113039667,1047,12.9
113039667,2994,10.9
113039667,526,9.4
113039667,1681,6.4
113039667,1733,1.1
195453723,922,3.0
183026447,922,0.1
161186800,3007,2.1
102244595,922,3.1
223595417,3350,0.1
293758845,377,1.6
293758845,1496,0.2
50801801,3067,87.0
50801801,3295,12.1
50801801,490,9.5
50801801,480,7.6
50801801,2767,7.4
50801801,489,6.5
50801801,1084,6.1
50801801,3435,5.4
50801801,2336,5.0
50801801,2622,4.8
50801801,3426,4.0
50801801,1834,3.7
50801801,1840,3.4
50801801,979,3.3
50801801,2406,3.2
50801801,1162,3.2
50801801,479,3.1
50801801,2131,2.8
50801801,2468,2.7
50801801,2932,2.6
50801801,966,2.0
50801801,292,1.9
50801801,3277,1.3
50801801,3276,1.2
50801801,3347,1.2
50801801,492,1.1
50801801,885,0.8
50801801,624,0.7
50801801,2132,0.7
50801801,491,0.3
50801801,2994,0.3
50801801,3346,0.2
50801801,131,0.2
50801801,2263,0.2
50801801,622,0.1
162479816,2994,35.0
20630908,670,2.8
230947875,3350,13.0
201576436,673,21.0
201576436,922,2.2
83671083,478,91.0
83671083,484,70.0
83671083,3415,48.0
83671083,490,40.0
83671083,2482,21.0
83671083,480,19.0
83671083,492,17.6
83671083,3007,15.6
83671083,3266,13.9
83671083,3426,10.3
83671083,92,7.9
83671083,1303,7.4
83671083,2773,6.8
83671083,479,6.2
83671083,491,5.0
83671083,573,4.4
83671083,2994,3.2
83671083,922,2.6
83671083,477,1.8
83671083,1496,1.8
83671083,483,1.1
83671083,131,0.8
83671083,485,0.7
83671083,89,0.7
83671083,74,0.4
83671083,56,0.4
83671083,2916,0.2
83671083,3260,0.2
158265363,2994,0.6
225933183,673,297.0
225933183,1428,92.0
225933183,3399,0.1
14216099,2473,1450.0
14216099,1551,184.0
14216099,208,22.0
14216099,2691,16.3
14216099,2181,5.9
60557056,675,125.0
60557056,89,54.0
60557056,722,2.4
60557056,1074,0.2
175690339,2758,0.7
255306029,922,5.1
31839832,670,230.0
31839832,671,3.9
31839832,775,3.5
99766416,1444,21.0
99766416,1446,6.4
99766416,1447,4.8
99766416,2258,0.3
168011250,922,35.0
253611147,2691,6.9
161084485,580,6.1
161084485,581,5.5
274785080,2994,85.0
274785080,590,37.0
274785080,3308,30.0
274785080,3000,21.0
274785080,3350,9.4
274785080,74,9.0
274785080,271,7.7
274785080,1842,4.8
274785080,377,3.6
274785080,968,3.4
274785080,1833,2.5
274785080,3072,2.4
274785080,1939,2.2
274785080,1941,2.2
274785080,3542,2.0
274785080,2536,2.0
274785080,2914,1.6
274785080,2482,1.3
274785080,1211,1.2
274785080,2401,0.9
274785080,1773,0.9
274785080,1041,0.9
274785080,3206,0.7
274785080,2904,0.7
274785080,2421,0.5
274785080,419,0.4
274785080,86,0.4
274785080,161,0.4
274785080,2411,0.2
274785080,674,0.2
274785080,2527,0.1
274785080,3399,0.1
223660563,2994,53.0
223660563,3072,34.0
223660563,878,0.5
223660563,303,0.3
176590636,673,23.0
176590636,1313,13.4
176590636,675,0.1
164608800,361,9.8
164608800,1773,1.2
164608800,1420,0.2
239099727,922,0.4
203114983,2994,0.5
267250336,1114,7.6
173940259,673,1402.0
173940259,777,1291.0
173940259,1428,275.0
173940259,208,71.0
173940259,818,41.0
173940259,1162,39.0
173940259,878,32.0
173940259,1374,26.0
173940259,2488,20.0
173940259,398,8.1
173940259,1313,5.7
173940259,1163,3.2
212570211,673,455.0
212570211,3179,31.0
212570211,56,9.8
212570211,1162,4.0
153097805,1733,54.0
153097805,726,27.0
153097805,2149,8.2
153097805,3007,1.7
153097805,3415,1.3
41294957,673,11.8
111529766,258,188.0
111529766,2032,0.2
111529766,3511,0.1
47500408,492,526.0
47500408,850,73.0
47500408,484,38.0
47500408,489,28.0
47500408,1104,14.5
47500408,1444,12.6
47500408,964,12.4
47500408,488,11.6
47500408,483,9.3
47500408,487,8.0
47500408,491,3.7
47500408,3564,1.8
47500408,1448,1.1
47500408,485,0.4
179772319,3067,13.5
136557761,922,0.4
96282673,1125,185.0
96282673,1127,64.0
96282673,922,52.0
96282673,916,37.0
96282673,3247,25.0
96282673,3067,20.0
96282673,984,11.6
96282673,553,10.8
96282673,3334,10.6
96282673,2815,9.7
96282673,2961,8.0
96282673,2259,3.8
96282673,917,1.9
96282673,3507,1.0
96282673,2994,1.0
96282673,2960,0.9
96282673,2962,0.7
96282673,526,0.7
96282673,2381,0.5
96282673,1725,0.4
96282673,2814,0.2
96282673,3254,0.2
96282673,93,0.1
240955030,2482,4.2
194266152,922,12.9
119211545,2160,241.0
119211545,1531,20.0
119211545,1313,13.2
119211545,3067,12.8
119211545,2070,9.9
119211545,1496,4.3
119211545,3399,1.7
119211545,3501,1.0
119211545,3425,0.9
119211545,3007,0.5
119211545,2994,0.3
215039865,922,50.0
162214363,922,1242.0
162214363,673,282.0
162214363,777,90.0
162214363,1962,24.0
162214363,2523,17.3
162214363,3173,5.9
162214363,1657,5.5
162214363,1587,4.9
162214363,2160,3.0
162214363,205,2.9
162214363,2583,0.7
162214363,2920,0.7
162214363,2077,0.6
162214363,157,0.2
162214363,3511,0.1
147228931,922,3.4
242052237,922,1.6
101641872,2994,1.2
254836819,922,0.3
280275540,3308,2.0
280275540,2994,1.7
280275540,2733,0.3
280275540,3350,0.1
133267799,922,452.0
164711200,922,0.8
105048330,922,1.0
50699197,1732,7.3
108219790,491,35.0
108219790,492,0.2
38323067,3426,65.0
38323067,2994,61.0
38323067,2622,5.4
38323067,414,1.7
38323067,922,1.3
38323067,818,0.6
38323067,1733,0.4
87059822,2523,70.0
87059822,1161,5.2
127894126,2994,18.2
127894126,131,2.5
115404202,1733,35.0
250364324,922,8.1
187865224,922,1.2
153633636,299,151.0
153633636,298,2.8
149505485,3350,191.0
149505485,93,67.0
149505485,2994,59.0
149505485,1313,33.0
149505485,3069,7.8
149505485,878,0.3
144578181,922,28.0
144578181,673,1.1
144578181,3544,1.0
144578181,671,0.2
144578181,670,0.1
122026623,1086,306.0
122026623,1043,296.0
122026623,1587,283.0
122026623,3265,272.0
122026623,559,186.0
122026623,2028,121.0
122026623,227,116.0
122026623,223,96.0
122026623,2197,91.0
122026623,3266,69.0
122026623,3305,65.0
122026623,226,63.0
122026623,297,60.0
122026623,2727,52.0
122026623,2465,46.0
122026623,1872,38.0
122026623,228,38.0
122026623,3259,37.0
122026623,1969,33.0
122026623,3055,31.0
122026623,1870,31.0
122026623,295,30.0
122026623,222,29.0
122026623,3434,24.0
122026623,3492,24.0
122026623,638,22.0
122026623,1170,22.0
122026623,413,22.0
122026623,1968,21.0
122026623,1829,21.0
122026623,1805,20.0
122026623,737,19.9
122026623,497,19.6
122026623,2479,19.4
122026623,225,19.3
122026623,3490,19.0
122026623,3431,18.9
122026623,2040,18.0
122026623,2414,17.9
122026623,2422,17.6
122026623,2740,16.0
122026623,489,15.6
122026623,1882,14.2
122026623,2636,13.6
122026623,2413,13.2
122026623,3366,12.0
122026623,3440,10.5
122026623,1171,10.4
122026623,436,10.3
122026623,1658,10.2
122026623,2790,9.6
122026623,315,9.4
122026623,1905,9.2
122026623,3178,8.6
122026623,2259,8.0
122026623,2424,7.9
122026623,1462,7.6
122026623,3433,7.4
122026623,2931,7.1
122026623,414,7.1
122026623,1935,6.7
122026623,1371,5.6
122026623,476,5.6
122026623,1511,5.3
122026623,2243,5.2
122026623,2244,5.0
122026623,798,5.0
122026623,1419,5.0
122026623,3298,4.5
122026623,93,4.3
122026623,1859,4.0
122026623,2375,4.0
122026623,2863,3.2
122026623,2258,3.2
122026623,833,2.9
122026623,2032,2.8
122026623,637,2.5
122026623,1161,2.2
122026623,189,2.1
122026623,3428,1.9
122026623,2473,1.9
122026623,3372,1.9
122026623,2883,1.8
122026623,1946,1.7
122026623,1716,1.6
122026623,1806,1.6
122026623,666,1.5
122026623,2860,1.3
122026623,1710,1.2
122026623,1733,1.2
122026623,1163,1.1
122026623,885,1.1
122026623,2038,1.0
122026623,1515,0.9
122026623,2936,0.8
122026623,2283,0.8
122026623,1478,0.7
122026623,3067,0.7
122026623,3500,0.6
122026623,850,0.6
122026623,1687,0.6
122026623,3384,0.6
122026623,3181,0.5
122026623,3072,0.5
122026623,3007,0.5
122026623,934,0.5
122026623,2475,0.5
122026623,2920,0.4
122026623,995,0.4
122026623,641,0.4
122026623,1375,0.4
122026623,2039,0.4
122026623,1592,0.3
122026623,1084,0.3
122026623,2229,0.3
122026623,852,0.3
122026623,2552,0.3
122026623,878,0.2
122026623,1823,0.2
122026623,3165,0.2
122026623,1948,0.2
122026623,3065,0.2
122026623,3388,0.2
122026623,2462,0.1
122026623,2408,0.1
122026623,2962,0.1
122026623,2556,0.1
75639638,1233,135.0
75639638,1232,130.0
75639638,1235,65.0
75639638,673,41.0
75639638,490,9.1
154745722,922,0.2
145132643,2994,1.0
219894679,922,49.0
216047302,92,82.0
189795214,673,257.0
145507090,922,1.4
244844115,3350,0.2
308122123,922,6.9
104826174,2994,1.7
104408704,3067,149.0
104408704,1313,10.8
54293428,2828,492.0
54293428,3031,469.0
54293428,2691,275.0
54293428,755,222.0
54293428,1163,199.0
54293428,726,112.0
54293428,3067,95.0
54293428,2256,76.0
54293428,2542,58.0
54293428,3305,51.0
54293428,1705,41.0
54293428,773,40.0
54293428,3360,38.0
54293428,2836,33.0
54293428,625,31.0
54293428,2199,30.0
54293428,759,27.0
54293428,3306,26.0
54293428,782,25.0
54293428,2644,23.0
54293428,3342,19.8
54293428,3199,19.3
54293428,989,17.4
54293428,784,17.0
54293428,3089,16.4
54293428,2859,16.2
54293428,3532,13.5
54293428,2465,13.4
54293428,2233,11.3
54293428,288,11.1
54293428,1747,10.6
54293428,2529,9.4
54293428,760,8.8
54293428,2179,7.8
54293428,3144,6.8
54293428,2686,5.9
54293428,1296,5.6
54293428,3030,5.6
54293428,1905,4.1
54293428,2685,3.8
54293428,92,3.6
54293428,2801,2.3
54293428,3065,2.2
54293428,3518,1.7
54293428,95,1.6
54293428,2198,1.5
54293428,3087,1.1
54293428,1763,1.0
54293428,1657,0.9
54293428,2908,0.8
54293428,1866,0.5
54293428,2158,0.4
54293428,93,0.4
54293428,1158,0.3
54293428,2200,0.2
54293428,1162,0.2
54293428,201,0.1
282349848,2380,0.2
123397302,922,89.0
123397302,673,39.0
123397302,2994,0.5
267633580,1313,642.0
267633580,2994,1.1
182076616,922,84.0
297771244,922,2.6
192245266,2546,465.0
222134637,2521,0.3
222134637,3350,0.2
123325040,670,70.0
123325040,2994,0.9
123325040,671,0.8
123325040,775,0.1
121535800,675,6.4
188641919,922,1.3
110268888,2994,0.2
171383863,922,2402.0
171383863,1733,31.0
171383863,673,24.0
171383863,1535,10.6
171383863,1988,9.4
171383863,246,8.2
171383863,1313,6.3
171383863,2560,4.7
171383863,2561,1.1
171383863,361,1.1
171383863,1578,0.8
171383863,1035,0.8
171383863,2001,0.7
171383863,2994,0.6
171383863,1344,0.5
171383863,1557,0.5
171383863,3425,0.5
171383863,3234,0.4
171383863,2003,0.3
171383863,1094,0.1
196324436,922,8.6
188627637,3350,34.0
188627637,2482,15.0
180800031,922,664.0
157341587,3426,753.0
157341587,414,83.0
157341587,673,72.0
157341587,416,40.0
157341587,3247,20.0
157341587,3297,19.7
157341587,1129,16.8
157341587,3277,14.9
157341587,818,14.5
157341587,346,13.9
157341587,3350,13.2
157341587,1313,13.0
157341587,922,12.9
157341587,1346,8.0
157341587,864,7.4
157341587,2155,6.7
157341587,868,5.8
157341587,885,3.5
157341587,2821,3.4
157341587,3235,2.8
157341587,590,2.1
157341587,3425,1.9
157341587,413,1.8
157341587,1657,1.5
157341587,2805,1.0
157341587,3398,0.8
157341587,703,0.8
157341587,2994,0.7
157341587,3596,0.4
157341587,1244,0.3
157341587,1911,0.2
157341587,865,0.2
157341587,347,0.2
157341587,657,0.2
157341587,2812,0.1
259263507,922,8.7
183999220,922,1.3
66939289,675,280.0
66939289,776,16.0
66939289,1445,4.0
66939289,1657,3.0
66939289,1660,1.7
66939289,1448,0.5
208470492,922,2.3
197406178,606,64.0
197406178,2070,30.0
197406178,738,21.0
197406178,2514,8.7
197406178,1211,5.0
197406178,2971,4.4
197406178,1945,3.9
197406178,2224,3.1
197406178,2994,3.1
197406178,2077,2.7
197406178,3564,2.5
197406178,3426,2.4
197406178,695,1.8
197406178,783,1.4
197406178,148,0.7
197406178,3308,0.6
197406178,703,0.6
197406178,878,0.6
197406178,3596,0.6
197406178,1496,0.4
197406178,3448,0.4
197406178,293,0.3
197406178,1433,0.3
197406178,3350,0.1
197406178,1206,0.1
212758245,922,4.2
209219032,3426,1.2
209219032,2994,1.2
209219032,3350,0.7
209219032,424,0.7
113444723,922,3744.0
113444723,1588,5.3
252978483,922,3.8
243712157,3119,7.3
254935843,673,34.0
254935843,3234,4.7
254935843,2994,4.6
254935843,109,4.3
254935843,922,3.3
254935843,3415,3.3
254935843,2482,2.9
254935843,3350,2.4
254935843,670,2.1
254935843,1430,2.0
254935843,377,1.9
254935843,86,1.9
254935843,3308,1.6
254935843,590,1.5
254935843,671,1.5
254935843,3000,1.4
254935843,675,1.3
254935843,3459,1.1
254935843,674,1.1
254935843,672,0.2
271047352,922,3.2
224998865,1374,158.0
224998865,3325,0.2
92025878,3067,229.0
92025878,2931,54.0
92025878,885,35.0
92025878,2933,35.0
92025878,3266,7.5
92025878,2744,2.2
92025878,1049,0.5
92025878,3071,0.4
107652130,2994,0.1
193811490,922,1.1
141408990,1374,47.0
141408990,922,8.1
64060101,922,3539.0
64060101,484,49.0
64060101,1733,29.0
64060101,483,8.1
64060101,2032,0.6
64060101,485,0.2
171252939,1313,36.0
171252939,3426,18.3
171252939,1421,13.3
171252939,777,4.7
171252939,2994,3.3
171252939,1955,1.2
171252939,2560,0.9
171252939,746,0.2
208061820,498,11.9
208061820,1989,7.9
208061820,2994,2.6
208061820,888,0.9
208061820,1656,0.6
90672622,2691,1367.0
90672622,700,678.0
90672622,2113,58.0
90672622,1170,56.0
90672622,3151,39.0
90672622,1087,1.9
90672622,2994,1.5
177457582,922,154.0
129525006,922,0.5
97291615,2691,506.0
186642906,1313,31.0
186642906,2047,11.9
186642906,276,9.8
186642906,1496,8.8
186642906,1163,5.6
186642906,2936,5.0
186642906,3425,3.1
186642906,86,2.7
186642906,2131,2.4
186642906,2070,2.4
186642906,3350,2.1
186642906,1346,1.3
186642906,2488,1.3
186642906,2149,0.9
186642906,1977,0.6
186642906,2637,0.2
186642906,1955,0.2
186642906,2453,0.1
99723205,673,67.0
99723205,205,46.0
99723205,675,25.0
99723205,2994,14.6
99723205,1313,13.5
99723205,1374,11.9
99723205,3067,9.2
99723205,1170,8.5
99723205,1172,8.1
99723205,208,7.4
99723205,1587,6.6
99723205,414,4.7
99723205,2473,4.0
99723205,777,3.0
99723205,299,2.4
99723205,315,2.4
99723205,478,2.3
99723205,201,1.6
99723205,922,1.0
99723205,1935,0.9
99723205,2691,0.1
257108952,673,18.3
257108952,2994,0.8
76856277,2691,0.6
113771004,922,18.9
113771004,2994,1.1
136866564,484,74.0
136866564,3067,48.0
136866564,299,18.3
136866564,1994,10.2
136866564,485,7.7
136866564,1511,5.5
136866564,348,4.6
136866564,3191,4.1
136866564,1581,3.5
136866564,3425,2.2
136866564,922,0.1
181212,670,1.8
181212,1448,0.4
251123935,922,11.1
246949212,922,24.0
106746754,850,0.4
106216084,1575,3.0
86239250,2994,2.7
44147477,1230,198.0
307597897,922,1.1
138115430,673,1498.0
138115430,457,12.9
138115430,2994,1.7
138115430,2160,1.1
182984820,922,0.3
121352371,922,2442.0
53778883,2417,15.2
105384518,2773,323.0
105384518,1648,266.0
105384518,1650,238.0
105384518,3516,236.0
105384518,3067,168.0
105384518,2815,94.0
105384518,2305,78.0
105384518,1091,67.0
105384518,2858,51.0
105384518,2939,48.0
105384518,1349,40.0
105384518,2238,36.0
105384518,1049,30.0
105384518,1758,29.0
105384518,2723,27.0
105384518,2932,23.0
105384518,1904,21.0
105384518,1522,19.0
105384518,1829,18.9
105384518,3529,18.5
105384518,3199,16.7
105384518,3428,14.8
105384518,818,13.6
105384518,2160,13.0
105384518,2564,11.5
105384518,2854,11.1
105384518,2974,10.2
105384518,1907,9.9
105384518,1376,8.7
105384518,1018,8.6
105384518,321,7.9
105384518,851,7.6
105384518,249,6.9
105384518,777,6.9
105384518,2874,6.5
105384518,3350,6.3
105384518,288,6.1
105384518,1845,5.7
105384518,1800,5.5
105384518,3360,5.5
105384518,2237,4.9
105384518,348,4.8
105384518,1861,4.8
105384518,3155,4.6
105384518,508,4.2
105384518,27,4.0
105384518,1510,3.2
105384518,1170,3.2
105384518,3341,2.6
105384518,1533,2.6
105384518,134,2.5
105384518,1661,2.2
105384518,3075,2.1
105384518,509,2.1
105384518,2846,1.9
105384518,1045,1.7
105384518,3056,1.6
105384518,2070,1.6
105384518,703,1.2
105384518,2149,1.0
105384518,774,1.0
105384518,333,1.0
105384518,1862,1.0
105384518,2390,0.5
105384518,1462,0.4
105384518,3260,0.3
105384518,2712,0.3
105384518,2306,0.1
105384518,2813,0.1
36546868,2773,819.0
36546868,2994,374.0
36546868,1732,270.0
36546868,2691,134.0
36546868,1340,97.0
36546868,413,87.0
36546868,1372,85.0
36546868,315,84.0
36546868,1374,73.0
36546868,3435,69.0
36546868,1421,52.0
36546868,2836,52.0
36546868,205,51.0
36546868,1657,42.0
36546868,777,41.0
36546868,1733,35.0
36546868,3172,35.0
36546868,3245,34.0
36546868,2259,30.0
36546868,2392,29.0
36546868,2876,27.0
36546868,1137,25.0
36546868,2393,25.0
36546868,3432,23.0
36546868,1840,21.0
36546868,3510,20.0
36546868,559,19.8
36546868,3327,18.1
36546868,836,17.9
36546868,999,14.7
36546868,673,14.2
36546868,3299,13.9
36546868,2815,13.9
36546868,3347,13.5
36546868,269,13.1
36546868,2758,12.7
36546868,423,11.7
36546868,1581,11.4
36546868,1043,11.1
36546868,2920,10.8
36546868,1865,10.8
36546868,3173,10.5
36546868,2258,10.3
36546868,1647,9.6
36546868,3300,9.4
36546868,3067,9.3
36546868,324,9.2
36546868,1947,9.1
36546868,2432,8.9
36546868,201,8.6
36546868,1270,8.5
36546868,2685,8.2
36546868,292,7.9
36546868,1826,7.7
36546868,164,7.4
36546868,2305,7.4
36546868,2651,7.4
36546868,738,7.4
36546868,3007,6.1
36546868,1104,6.1
36546868,80,5.9
36546868,2249,5.7
36546868,782,5.6
36546868,2414,5.3
36546868,3265,5.2
36546868,2160,5.1
36546868,1169,4.8
36546868,3440,4.7
36546868,3020,4.4
36546868,414,4.1
36546868,1277,3.7
36546868,2556,3.6
36546868,1707,3.6
36546868,3181,3.5
36546868,1632,3.5
36546868,2627,3.5
36546868,1929,3.4
36546868,2336,3.4
36546868,2767,3.2
36546868,295,3.2
36546868,404,3.2
36546868,2140,3.2
36546868,1714,3.1
36546868,1700,2.9
36546868,2487,2.9
36546868,1180,2.8
36546868,1115,2.7
36546868,2622,2.6
36546868,277,2.6
36546868,611,2.5
36546868,2828,2.4
36546868,3436,2.4
36546868,2032,2.4
36546868,964,2.4
36546868,3266,2.3
36546868,922,2.3
36546868,1658,2.1
36546868,2762,2.0
36546868,273,2.0
36546868,2098,2.0
36546868,526,2.0
36546868,268,1.9
36546868,2884,1.9
36546868,240,1.9
36546868,1306,1.8
36546868,1825,1.8
36546868,3227,1.8
36546868,1511,1.8
36546868,2155,1.8
36546868,2848,1.7
36546868,675,1.6
36546868,798,1.6
36546868,3298,1.5
36546868,850,1.5
36546868,1346,1.5
36546868,312,1.4
36546868,208,1.4
36546868,2523,1.4
36546868,956,1.3
36546868,1575,1.3
36546868,3400,1.3
36546868,1313,1.3
36546868,3021,1.2
36546868,1491,1.2
36546868,258,1.1
36546868,3340,1.1
36546868,1373,1.1
36546868,2161,1.0
36546868,1028,1.0
36546868,1443,1.0
36546868,917,1.0
36546868,3355,1.0
36546868,3247,1.0
36546868,380,0.9
36546868,2488,0.9
36546868,764,0.9
36546868,1334,0.9
36546868,1988,0.8
36546868,299,0.8
36546868,3030,0.8
36546868,2953,0.8
36546868,27,0.8
36546868,3529,0.8
36546868,3036,0.8
36546868,966,0.7
36546868,405,0.7
36546868,3242,0.7
36546868,1587,0.7
36546868,2712,0.7
36546868,2695,0.6
36546868,3029,0.6
36546868,2131,0.6
36546868,131,0.6
36546868,2652,0.6
36546868,3453,0.6
36546868,1859,0.6
36546868,767,0.6
36546868,154,0.6
36546868,731,0.5
36546868,1634,0.5
36546868,2288,0.5
36546868,3155,0.5
36546868,790,0.5
36546868,2921,0.5
36546868,2486,0.5
36546868,3196,0.5
36546868,1398,0.4
36546868,3530,0.4
36546868,2854,0.4
36546868,2238,0.4
36546868,1074,0.4
36546868,1793,0.4
36546868,996,0.4
36546868,1414,0.4
36546868,2154,0.4
36546868,2636,0.4
36546868,865,0.4
36546868,983,0.3
36546868,2858,0.3
36546868,755,0.3
36546868,348,0.3
36546868,1709,0.3
36546868,906,0.3
36546868,436,0.3
36546868,2574,0.3
36546868,2673,0.3
36546868,2433,0.3
36546868,2330,0.3
36546868,3586,0.3
36546868,3185,0.3
36546868,2522,0.3
36546868,1618,0.3
36546868,885,0.3
36546868,916,0.3
36546868,1118,0.3
36546868,2883,0.3
36546868,1725,0.3
36546868,265,0.3
36546868,68,0.2
36546868,2193,0.2
36546868,1445,0.2
36546868,2053,0.2
36546868,453,0.2
36546868,1493,0.2
36546868,3103,0.2
36546868,553,0.2
36546868,3130,0.2
36546868,3486,0.2
36546868,2214,0.2
36546868,934,0.2
36546868,3585,0.2
36546868,2449,0.2
36546868,2778,0.2
36546868,1337,0.2
36546868,2865,0.2
36546868,2721,0.2
36546868,2995,0.2
36546868,2801,0.2
36546868,1222,0.2
36546868,1650,0.1
36546868,3288,0.1
36546868,1080,0.1
36546868,538,0.1
36546868,386,0.1
36546868,3258,0.1
36546868,1737,0.1
36546868,193,0.1
36546868,1619,0.1
36546868,1881,0.1
36546868,454,0.1
36546868,233,0.1
36546868,2813,0.1
36546868,680,0.1
36546868,183,0.1
36546868,804,0.1
133234931,2994,173.0
133234931,922,132.0
133234931,3007,14.5
133234931,1863,1.8
133234931,1358,1.0
277339358,922,0.1
204543155,922,7.5
231310711,922,1.8
104635003,922,964.0
104635003,3415,93.0
173433898,783,1.2
223181037,2336,0.8
223181037,922,0.7
223181037,2994,0.3
146355606,2994,16.6
261670300,922,1.6
170057163,922,21.0
171916530,2767,21.0
238451023,2070,10.1
170382539,3426,286.0
170382539,2691,38.0
170382539,1733,30.0
170382539,2694,26.0
170382539,1645,3.6
170382539,1732,2.9
170382539,2161,1.6
170382539,784,0.6
170382539,2160,0.2
170382539,2237,0.1
170382539,2077,0.1
170382539,3415,0.1
170382539,1773,0.1
149368095,2994,149.0
37396841,1444,14.9
237724900,2523,77.0
102927775,3031,122.0
102927775,3030,66.0
102927775,1313,63.0
102927775,1733,37.0
102927775,2994,27.0
102927775,673,11.6
102927775,2259,10.2
102927775,3350,8.5
102927775,2161,7.1
102927775,526,6.4
102927775,1372,5.9
102927775,3007,3.9
102927775,675,3.5
102927775,922,3.3
102927775,2070,1.1
102927775,1657,0.2
102927775,271,0.2
102927775,29,0.1
175044682,673,80.0
156506614,2491,3.7
296371285,922,41.0
172623126,922,0.5
186863874,922,0.5
129019336,1180,548.0
283326616,3415,1.2
283326616,271,0.3
241842320,922,456.0
275529528,3425,5.9
275529528,878,5.2
275529528,2377,2.3
275529528,53,0.8
72989129,675,376.0
72989129,671,301.0
72989129,490,241.0
72989129,1178,66.0
72989129,1967,40.0
72989129,2773,38.0
72989129,2556,36.0
72989129,489,24.0
72989129,1634,18.9
72989129,2160,13.7
72989129,2161,11.0
72989129,1657,10.7
72989129,3243,10.7
72989129,1733,8.7
72989129,2622,8.2
72989129,1372,7.5
72989129,670,5.3
72989129,3247,4.5
72989129,2166,4.1
72989129,3511,3.8
72989129,2705,3.0
72989129,673,3.0
72989129,2700,2.9
72989129,2994,2.8
72989129,2767,2.2
72989129,1313,1.8
72989129,777,1.6
72989129,776,1.4
72989129,1904,1.0
72989129,1445,0.9
72989129,3282,0.8
72989129,1575,0.7
72989129,68,0.5
72989129,457,0.5
72989129,2457,0.3
72989129,3242,0.1
72989129,3244,0.1
72996988,480,261.0
72996988,1428,152.0
72996988,1015,118.0
72996988,1263,92.0
72996988,922,83.0
72996988,3415,80.0
72996988,1995,79.0
72996988,2964,76.0
72996988,3453,58.0
72996988,3234,29.0
72996988,2767,19.4
72996988,2727,16.9
72996988,227,16.6
72996988,777,15.9
72996988,2160,11.9
72996988,1920,10.4
72996988,1833,8.2
72996988,3259,6.6
72996988,673,5.6
72996988,2595,4.9
72996988,1511,4.7
72996988,3199,4.2
72996988,1414,3.8
72996988,92,3.5
72996988,3191,3.3
72996988,1842,3.0
72996988,2881,3.0
72996988,231,3.0
72996988,1289,3.0
72996988,479,2.7
72996988,3178,2.3
72996988,1859,2.3
72996988,3067,2.1
72996988,2999,1.9
72996988,1228,1.6
72996988,1994,1.5
72996988,1634,1.4
72996988,1684,1.4
72996988,858,1.3
72996988,2280,1.2
72996988,1098,1.2
72996988,1366,1.1
72996988,2197,1.1
72996988,2542,0.8
72996988,3111,0.7
72996988,2077,0.6
72996988,48,0.4
72996988,1590,0.4
72996988,3553,0.4
72996988,3352,0.3
72996988,3325,0.3
72996988,364,0.3
72996988,1496,0.3
72996988,783,0.2
72996988,1695,0.2
72996988,149,0.2
298902962,2411,4.6
298902962,3308,0.5
23714890,670,1.7
140372243,922,33.0
73094362,1232,506.0
73094362,1233,385.0
73094362,1234,69.0
73094362,1235,45.0
95325409,1535,34.0
95325409,348,25.0
95325409,2556,5.7
95325409,3067,5.0
95325409,972,2.7
95325409,414,0.7
95325409,850,0.5
95325409,3348,0.5
95325409,3259,0.4
95325409,413,0.3
95325409,3178,0.2
95325409,1265,0.1
98796965,2994,0.1
152959594,2959,536.0
152959594,1313,129.0
152959594,673,112.0
152959594,3308,81.0
152959594,3426,77.0
152959594,878,76.0
152959594,620,70.0
152959594,494,68.0
152959594,1372,54.0
152959594,3235,46.0
152959594,315,43.0
152959594,3568,41.0
152959594,361,28.0
152959594,818,28.0
152959594,476,26.0
152959594,1428,23.0
152959594,3119,22.0
152959594,1430,20.0
152959594,2994,19.1
152959594,3007,15.0
152959594,3079,13.2
152959594,3425,12.0
152959594,47,11.0
152959594,922,10.4
152959594,1733,9.9
152959594,590,9.5
152959594,2237,8.7
152959594,2336,8.2
152959594,674,7.3
152959594,424,7.0
152959594,1906,6.5
152959594,1107,6.2
152959594,2197,6.1
152959594,3415,6.1
152959594,1657,6.1
152959594,923,6.0
152959594,1773,5.7
152959594,2350,5.3
152959594,542,5.0
152959594,53,4.2
152959594,2754,4.2
152959594,3297,4.1
152959594,74,4.0
152959594,2224,3.8
152959594,1496,3.7
152959594,1211,3.4
152959594,1370,3.3
152959594,149,2.7
152959594,2411,2.7
152959594,2937,2.6
152959594,2375,2.4
152959594,2091,2.2
152959594,3598,2.1
152959594,524,2.0
152959594,3314,1.8
152959594,1414,1.8
152959594,1371,1.6
152959594,3350,1.6
152959594,671,1.5
152959594,1904,1.3
152959594,1373,1.1
152959594,420,1.1
152959594,2190,1.0
152959594,1578,1.0
152959594,1358,0.9
152959594,1444,0.8
152959594,695,0.8
152959594,775,0.8
152959594,271,0.7
152959594,419,0.7
152959594,1842,0.7
152959594,796,0.6
152959594,1945,0.6
152959594,3596,0.6
