,User ID,Game Title,Hours Played,Game ID
4936,260320188,PAYDAY 2,16.2,2160
4937,260320188,Unturned,14.3,3350
4938,260320188,The Forest,8.7,3079
4939,260320188,Counter-Strike Global Offensive,6.7,673
4940,260320188,Survarium,3.8,2937
4941,260320188,S.K.I.L.L. - Special Force 2,3.8,2527
4942,260320188,A.V.A - Alliance of Valiant Arms,3.7,47
4943,260320188,Tom Clancy's Ghost Recon Phantoms - EU,3.2,3234
4944,260320188,Dirty Bomb,0.6,878
4945,260320188,Hitman Contracts,0.5,1514
4946,260320188,Tactical Intervention,0.3,2971
4947,237554603,Dota 2,1.1,922
4948,196862501,Dota 2,659.0,922
4949,207270682,Dota 2,1222.0,922
4950,147602462,The Elder Scrolls V Skyrim,104.0,3067
4951,147602462,Two Worlds II,56.0,3315
4952,147602462,Tomb Raider,46.0,3247
4953,147602462,Risen 2 - Dark Waters,40.0,2470
4954,147602462,The Witcher 2 Assassins of Kings Enhanced Edition,38.0,3178
4955,147602462,The Musketeers Victoria's Quest,36.0,3123
4956,147602462,Two Worlds Epic Edition,31.0,3314
4957,147602462,Dungeon Siege III,27.0,973
4958,147602462,LEGO Harry Potter Years 5-7,26.0,1705
4959,147602462,LEGO The Hobbit,19.7,1709
4960,147602462,Assassin's Creed III,19.5,226
4961,147602462,Age of Empires III Complete Collection,18.6,93
4962,147602462,SpellForce 2 - Faith in Destiny,18.3,2798
4963,147602462,Batman Arkham City GOTY,15.9,297
4964,147602462,12 Labours of Hercules II The Cretan Bull,14.7,8
4965,147602462,Lara Croft and the Guardian of Light,13.6,1725
4966,147602462,Ballad of Solar,10.1,286
4967,147602462,Heroes of Hellas 3 Athens,9.9,1499
4968,147602462,Broken Sword 5 - the Serpent's Curse,8.3,442
4969,147602462,Assassins Creed Chronicles China,6.6,231
4970,147602462,Grim Legends The Forsaken Bride,6.3,1391
4971,147602462,Enigmatis 2 The Mists of Ravenwood,5.9,1055
4972,147602462,Nightmares from the Deep 3 Davy Jones,5.9,2062
4973,147602462,Melissa K. and the Heart of Gold Collector's Edition,5.3,1885
4974,147602462,Kingdom Tales 2,5.3,1675
4975,147602462,Portal of Evil Stolen Runes Collector's Edition,5.1,2262
4976,147602462,Nightmares from the Deep 2 The Siren`s Call,5.0,2061
4977,147602462,Time Mysteries 2 The Ancient Spectres,4.7,3208
4978,147602462,Fall of the New Age Premium Edition,4.6,1154
4979,147602462,Grim Legends 2 Song of the Dark Swan,4.4,1390
4980,147602462,Time Mysteries 3 The Final Enigma,4.1,3209
4981,147602462,The Beast of Lycan Isle - Collector's Edition,4.0,3028
4982,147602462,The Room,3.9,3138
4983,147602462,Mountain Crime Requital,3.8,1972
4984,147602462,Weather Lord The Successor's Path,3.8,3460
4985,147602462,Alchemy Mysteries Prague Legends,3.8,120
4986,147602462,Demon Hunter Chronicles from Beyond,3.7,831
4987,147602462,Risen 3 - Titan Lords,3.2,2471
4988,147602462,Dreamfall Chapters,3.0,952
4989,147602462,Thief,3.0,3191
4990,147602462,Clockwork Tales Of Glass and Ink,2.9,595
4991,147602462,Ghost Encounters Deadwood - Collector's Edition,2.7,1329
4992,147602462,Alex Hunter - Lord of the Mind,2.7,121
4993,147602462,Left in the Dark No One on Board,2.4,1734
4994,147602462,Frankenstein Master of Death,2.4,1258
4995,147602462,Fairy Tale Mysteries The Puppet Thief Collector's Edition,2.2,1153
4996,147602462,Night Mysteries The Amphora Prisoner,1.8,2057
4997,147602462,Viking Brothers,1.8,3378
4998,147602462,Toki Tori 2+,1.6,3228
4999,147602462,Ice Age Continental Drift Arctic Games,1.4,1553
5000,147602462,Fable Anniversary,1.4,1141
5001,147602462,Hitman Absolution,1.3,1511
5002,147602462,Mystery of Neuschwanstein,1.2,1986
5003,147602462,3D Mini Golf,1.0,19
5004,147602462,The Treasures of Montezuma 4,0.9,3163
5005,147602462,Rescue Team 5,0.8,2430
5006,147602462,Castle Never Judge a Book by its Cover,0.8,528
5007,147602462,Secret of the Magic Crystal,0.7,2612
5008,147602462,Never Alone (Kisima Ingitchuna),0.7,2044
5009,147602462,The Clockwork Man,0.7,3046
5010,147602462,Dark Arcana The Carnival,0.7,749
5011,147602462,The Good Life,0.6,3084
5012,147602462,15 Days,0.5,11
5013,147602462,9 Clues The Secret of Serpent Creek,0.3,31
5014,147602462,Season Match 3 - Curse of the Witch Crow,0.3,2604
5015,147602462,Toki Tori,0.3,3227
5016,147602462,Sonic Generations,0.3,2762
5017,147602462,The Egyptian Prophecy The Fate of Ramses,0.3,3063
5018,147602462,Black Viper Sophia's Fate,0.2,358
5019,147602462,Sinister City,0.1,2710
5020,147602462,SimCity 4 Deluxe,0.1,2705
5021,76171050,Call of Duty Modern Warfare 2 - Multiplayer,1103.0,490
5022,76171050,Call of Duty Modern Warfare 2,19.6,489
5023,200471514,Heroes & Generals,1.2,1496
5024,200471514,Star Trek Online,0.2,2828
5025,221083006,Dota 2,1.3,922
5026,58439284,Call of Duty Modern Warfare 2,55.0,489
5027,58439284,Call of Duty Black Ops,17.1,479
5028,58439284,Call of Duty Modern Warfare 3,14.7,491
5029,58439284,Call of Duty Black Ops - Multiplayer,0.1,480
5030,206696458,Dota 2,0.2,922
5031,137508279,Team Fortress 2,121.0,2994
5032,137508279,Garry's Mod,110.0,1313
5033,137508279,Dead Island,44.0,782
5034,137508279,Assassin's Creed II,30.0,225
5035,137508279,Hitman Absolution,24.0,1511
5036,137508279,Saints Row The Third,17.3,2556
5037,137508279,Half-Life 2,15.1,1444
5038,137508279,Synergy,11.3,2953
5039,137508279,BioShock Infinite,9.6,348
5040,137508279,Far Cry 3,7.4,1170
5041,137508279,Portal 2,7.2,2259
5042,137508279,Zombie Panic Source,0.7,3564
5043,137508279,Ace of Spades,0.1,68
5044,169277417,Dota 2,260.0,922
5045,169277417,BLOCKADE 3D,1.5,271
5046,169277417,Heroes & Generals,0.9,1496
5047,309038666,Dota 2,2.3,922
5048,186597710,Dota 2,1.9,922
5049,73141776,Call of Duty Black Ops,0.8,479
5050,73141776,Call of Duty Black Ops - Multiplayer,0.7,480
5051,90362252,Team Fortress 2,3.5,2994
5052,52907921,Counter-Strike Global Offensive,314.0,673
5053,52907921,H1Z1,87.0,1428
5054,52907921,Dungeon Defenders,87.0,966
5055,52907921,Team Fortress 2,81.0,2994
5056,52907921,Counter-Strike Source,72.0,675
5057,52907921,Terraria,69.0,3007
5058,52907921,Battlefield Bad Company 2,43.0,315
5059,52907921,Assassin's Creed II,39.0,225
5060,52907921,Garry's Mod,30.0,1313
5061,52907921,Dota 2,29.0,922
5062,52907921,Magic 2014 ,25.0,1830
5063,52907921,The Elder Scrolls V Skyrim,23.0,3067
5064,52907921,Arma 3,21.0,208
5065,52907921,SpeedRunners,17.1,2794
5066,52907921,Magicka,15.4,1840
5067,52907921,DayZ,14.8,777
5068,52907921,Orcs Must Die!,12.2,2131
5069,52907921,Torchlight II,10.8,3259
5070,52907921,The Stomping Land,8.5,3156
5071,52907921,Left 4 Dead 2,5.3,1733
5072,52907921,Super Hexagon,4.2,2916
5073,52907921,Day of Defeat Source,3.3,776
5074,52907921,Neverwinter,2.2,2047
5075,52907921,Landmark,2.1,1724
5076,52907921,Hero Siege,2.1,1494
5077,52907921,Starbound,1.9,2848
5078,52907921,Half-Life 2 Deathmatch,1.7,1445
5079,52907921,Orcs Must Die! 2,1.4,2132
5080,52907921,Lichdom Battlemage,1.3,1756
5081,52907921,FreeStyle2 Street Basketball,0.9,1263
5082,52907921,Rust,0.9,2523
5083,52907921,Magicka 2,0.8,1841
5084,52907921,Dungeon Defenders II,0.6,968
5085,52907921,Dragon Age Origins - Ultimate Edition,0.5,934
5086,178269176,Call of Duty Ghosts - Multiplayer,39.0,488
5087,178269176,Call of Duty Ghosts,6.3,487
5088,171932001,Team Fortress 2,141.0,2994
5089,152082114,Dota 2,2.8,922
5090,164699741,Dota 2,9.2,922
5091,158211774,Sid Meier's Civilization V,120.0,2691
5092,201081230,Unturned,17.2,3350
5093,146813551,Team Fortress 2,0.6,2994
5094,103574570,Call of Duty Black Ops - Multiplayer,31.0,480
5095,103574570,Left 4 Dead 2,0.1,1733
5096,101315169,Star Wars - Battlefront II,3.7,2829
5097,179001580,Dota 2,1243.0,922
5098,179001580,Loadout,1.1,1773
5099,56790646,Call of Duty Modern Warfare 2,3.1,489
5100,299440710,Archeblade,3.2,198
5101,266829332,Star Wars Knights of the Old Republic,20.0,2836
5102,266829332,Star Wars Empire at War Gold,8.3,2833
5103,266829332,Star Wars The Force Unleashed Ultimate Sith Edition,1.3,2841
5104,266829332,Star Wars - Battlefront II,0.6,2829
5105,266829332,Star Wars Dark Forces,0.4,2832
5106,266829332,Star Wars - Jedi Knight II Jedi Outcast,0.4,2830
5107,266829332,Star Wars Starfighter,0.3,2838
5108,58768356,Team Fortress 2,119.0,2994
5109,58768356,Total War SHOGUN 2,119.0,3266
5110,58768356,Rome Total War,107.0,2504
5111,58768356,Portal 2,74.0,2259
5112,58768356,Sid Meier's Civilization V,53.0,2691
5113,58768356,Fallout 3 - Game of the Year Edition,44.0,1161
5114,58768356,Medieval II Total War,43.0,1882
5115,58768356,Magic 2014 ,36.0,1830
5116,58768356,Orcs Must Die! 2,27.0,2132
5117,58768356,Portal,16.3,2258
5118,58768356,Magic The Gathering - Duels of the Planeswalkers,12.1,1836
5119,58768356,Magic Duels,11.0,1833
5120,58768356,Total War ROME II - Emperor Edition,10.1,3265
5121,58768356,Amnesia The Dark Descent,9.5,154
5122,58768356,LIMBO,8.5,1714
5123,58768356,Puzzle Dimension,5.8,2321
5124,58768356,Dota 2,4.3,922
5125,58768356,Cogs,2.6,611
5126,58768356,Shatter,1.8,2656
5127,58768356,Droplitz,0.9,958
5128,58768356,Superbrothers Sword & Sworcery EP,0.2,2929
5129,58768356,PC Gamer,0.2,2163
5130,58768356,Tidalis,0.1,3204
5131,58768356,Psychonauts,0.1,2310
5132,240477898,Randal's Monday,4.4,2389
5133,240477898,Plants vs. Zombies Game of the Year,1.6,2242
5134,251706843,Euro Truck Simulator 2,92.0,1084
5135,251706843,Battlefield Bad Company 2,54.0,315
5136,251706843,TERA,10.3,2959
5137,251706843,World of Soccer online,0.4,3503
5138,251706843,Dirty Bomb,0.2,878
5139,251706843,WARMODE,0.2,3399
5140,130324181,Dota 2,732.0,922
5141,130324181,Counter-Strike Global Offensive,523.0,673
5142,130324181,Dishonored (RU),142.0,886
5143,130324181,Rust,69.0,2523
5144,130324181,Dying Light,21.0,989
5145,130324181,Garry's Mod,15.0,1313
5146,130324181,Thief,11.9,3191
5147,130324181,Tom Clancy's Splinter Cell Blacklist,9.8,3243
5148,130324181,The Showdown Effect,7.8,3149
5149,130324181,War Thunder,7.0,3415
5150,130324181,Mortal Kombat Komplete Edition,6.1,1960
5151,130324181,PAYDAY 2,6.0,2160
5152,130324181,Team Fortress 2,3.6,2994
5153,130324181,Portal 2,3.3,2259
5154,130324181,Counter-Strike,2.8,670
5155,130324181,DayZ,2.5,777
5156,130324181,Free to Play,1.5,1262
5157,130324181,Terraria,1.1,3007
5158,130324181,Unturned,1.1,3350
5159,130324181,Counter-Strike Condition Zero,0.2,671
5160,130324181,Super Meat Boy,0.2,2920
5161,130324181,Counter-Strike Condition Zero Deleted Scenes,0.2,672
5162,130324181,Counter-Strike Source,0.1,675
5163,12610800,Path of Exile,329.0,2197
5164,12610800,Arma 3,325.0,208
5165,12610800,PlanetSide 2,190.0,2237
5166,12610800,Sid Meier's Civilization V,178.0,2691
5167,12610800,DayZ,171.0,777
5168,12610800,RIFT,159.0,2359
5169,12610800,Total War SHOGUN 2,125.0,3266
5170,12610800,ARK Survival Evolved,122.0,56
5171,12610800,Dark Souls Prepare to Die Edition,117.0,755
5172,12610800,Arma 2 Operation Arrowhead,70.0,205
5173,12610800,PAYDAY 2,69.0,2160
5174,12610800,The Elder Scrolls V Skyrim,61.0,3067
5175,12610800,Terraria,51.0,3007
5176,12610800,Total War ROME II - Emperor Edition,29.0,3265
5177,12610800,DARK SOULS II Scholar of the First Sin,28.0,727
5178,12610800,Mount & Blade Warband,28.0,1968
5179,12610800,Endless Legend,26.0,1047
5180,12610800,Game Dev Tycoon,24.0,1303
5181,12610800,Prison Architect,24.0,2288
5182,12610800,The Witcher 3 Wild Hunt,23.0,3179
5183,12610800,DARK SOULS II,22.0,726
5184,12610800,Elite Dangerous,21.0,1032
5185,12610800,Operation Flashpoint Dragon Rising,18.3,2126
5186,12610800,Age of Wonders III,18.1,98
5187,12610800,PAYDAY The Heist,18.0,2161
5188,12610800,Crusader Kings II,17.2,700
5189,12610800,Hitman Absolution,16.1,1511
5190,12610800,South Park The Stick of Truth,14.6,2767
5191,12610800,The Walking Dead,14.2,3172
5192,12610800,Insurgency,13.1,1587
5193,12610800,Borderlands 2,12.5,414
5194,12610800,Sleeping Dogs,11.6,2727
5195,12610800,The Forest,10.4,3079
5196,12610800,Max Payne 3,10.4,1872
5197,12610800,Ultimate General Gettysburg,10.0,3324
5198,12610800,Sid Meier's Civilization IV Beyond the Sword,9.9,2688
5199,12610800,Team Fortress 2,9.7,2994
5200,12610800,The Secret World,9.1,3140
5201,12610800,Far Cry 3,8.7,1170
5202,12610800,Medieval II Total War,8.6,1882
5203,12610800,Battlefield Bad Company 2,8.4,315
5204,12610800,Portal 2,8.2,2259
5205,12610800,Divinity II - The Dragon Knight Saga,8.1,901
5206,12610800,Darkest Dungeon,7.8,760
5207,12610800,Xenonauts,7.6,3532
5208,12610800,FTL Faster Than Light,6.7,1137
5209,12610800,Kingdoms of Amalur Reckoning,5.5,1681
5210,12610800,FINAL FANTASY XIII,4.4,1127
5211,12610800,Ziggurat,4.1,3559
5212,12610800,XCOM Enemy Unknown,3.9,3530
5213,12610800,Alan Wake,3.7,117
5214,12610800,S.T.A.L.K.E.R. Shadow of Chernobyl,3.6,2530
5215,12610800,Dead Island,3.5,782
5216,12610800,Mafia II,3.3,1829
5217,12610800,Tales of Maj'Eyal,3.3,2979
5218,12610800,GRAV,3.1,1286
5219,12610800,Titan Quest Immortal Throne,3.1,3219
5220,12610800,Rocket League,2.7,2488
5221,12610800,Alien Swarm,2.7,131
5222,12610800,Half-Life 2,2.6,1444
5223,12610800,Napoleon Total War,2.5,2028
5224,12610800,Rising Storm/Red Orchestra 2 Multiplayer,2.5,2473
5225,12610800,Medal of Honor(TM) Single Player,2.4,1880
5226,12610800,Tom Clancy's Splinter Cell Conviction,2.4,3245
5227,12610800,State of Decay,2.4,2858
5228,12610800,LEGO The Lord of the Rings,2.3,1710
5229,12610800,Left 4 Dead 2,2.3,1733
5230,12610800,Far Cry 2,2.2,1169
5231,12610800,Tomb Raider,2.2,3247
5232,12610800,Metro 2033,2.2,1904
5233,12610800,Thief,2.0,3191
5234,12610800,Killing Floor,2.0,1657
5235,12610800,Monday Night Combat,1.8,1947
5236,12610800,Nosgoth,1.8,2077
5237,12610800,Age of Wonders,1.8,96
5238,12610800,Age of Empires II HD Edition,1.8,92
5239,12610800,Dishonored,1.8,885
5240,12610800,The Witcher Enhanced Edition,1.7,3181
5241,12610800,Banished,1.7,288
5242,12610800,Landmark,1.7,1724
5243,12610800,Angels Fall First,1.6,165
5244,12610800,Grand Theft Auto IV,1.6,1372
5245,12610800,Dungeon Defenders,1.5,966
5246,12610800,Alpha Protocol,1.5,140
5247,12610800,Lucid,1.4,1792
5248,12610800,Empire Total War,1.4,1043
5249,12610800,Pixel Piracy,1.3,2225
5250,12610800,S.T.A.L.K.E.R. Call of Pripyat,1.3,2528
5251,12610800,Stronghold Crusader HD,1.3,2895
5252,12610800,This War of Mine,1.2,3199
5253,12610800,Tom Clancy's Rainbow Six Vegas 2,1.1,3241
5254,12610800,Mount & Blade,1.1,1967
5255,12610800,Torchlight II,1.1,3259
5256,12610800,Shadowrun Returns,1.1,2646
5257,12610800,Shadow Warrior,1.0,2636
5258,12610800,Legend of Grimrock,1.0,1740
5259,12610800,Metro 2033 Redux,1.0,1905
5260,12610800,Medieval II Total War Kingdoms,1.0,1883
5261,12610800,LIMBO,1.0,1714
5262,12610800,Hearts of Iron III,1.0,1478
5263,12610800,Project Zomboid,0.9,2305
5264,12610800,RAGE,0.9,2354
5265,12610800,X-COM Apocalypse,0.9,3518
5266,12610800,Mass Effect,0.9,1865
5267,12610800,ORION Prelude,0.9,2091
5268,12610800,Risk of Rain,0.8,2475
5269,12610800,E.Y.E Divine Cybermancy,0.8,995
5270,12610800,Valdis Story Abyssal City,0.7,3357
5271,12610800,Battlefield 2,0.7,314
5272,12610800,Miasmata,0.7,1910
5273,12610800,Just Cause 2,0.7,1634
5274,12610800,Savage Lands,0.7,2589
5275,12610800,Sniper Elite V2,0.6,2740
5276,12610800,Mirror's Edge,0.6,1935
5277,12610800,Day of Defeat Source,0.6,776
5278,12610800,Take On Mars,0.6,2974
5279,12610800,The Long Dark,0.5,3109
5280,12610800,Deus Ex Human Revolution,0.5,850
5281,12610800,Fallout New Vegas,0.4,1163
5282,12610800,Anno 2070,0.4,174
5283,12610800,Dungeons of Dredmor,0.4,983
5284,12610800,Craft The World,0.4,677
5285,12610800,Titan Quest,0.4,3218
5286,12610800,Nether,0.4,2043
5287,12610800,Legend of Grimrock 2,0.3,1741
5288,12610800,Bastion,0.3,292
5289,12610800,The Chronicles of Riddick Assault on Dark Athena,0.3,3044
5290,12610800,King Arthur's Gold,0.3,1665
5291,12610800,Five Nights at Freddy's,0.3,1212
5292,12610800,Swords and Soldiers HD,0.3,2948
5293,12610800,Fate of the World,0.3,1185
5294,12610800,Magicka,0.3,1840
5295,12610800,Reus,0.3,2446
5296,12610800,Unturned,0.3,3350
5297,12610800,Sid Meier's Civilization IV Colonization,0.3,2689
5298,12610800,Dragon Age Origins - Ultimate Edition,0.3,934
5299,12610800,Clickteam Fusion 2.5,0.3,592
5300,12610800,Torchlight,0.3,3258
5301,12610800,Awesomenauts,0.3,258
5302,12610800,Toy Soldiers,0.3,3273
5303,12610800,Natural Selection 2,0.2,2032
5304,12610800,Counter-Strike Global Offensive,0.2,673
5305,12610800,Dirty Bomb,0.2,878
5306,12610800,X3 Terran Conflict,0.2,3529
5307,12610800,Medal of Honor Airborne,0.2,1878
5308,12610800,Arma 2 Operation Arrowhead Beta (Obsolete),0.2,206
5309,12610800,SEGA Genesis & Mega Drive Classics,0.2,2535
5310,12610800,Company of Heroes,0.2,636
5311,12610800,King Arthur II - The Role-playing Wargame,0.2,1664
5312,12610800,Rome Total War,0.2,2504
5313,12610800,Europa Universalis III,0.2,1086
5314,12610800,Carrier Command Gaea Mission,0.2,521
5315,12610800,Outlast,0.2,2149
5316,12610800,The Last Remnant,0.2,3106
5317,12610800,Depths of Peril,0.2,838
5318,12610800,Star Wars Knights of the Old Republic,0.2,2836
5319,12610800,Zombie Panic Source,0.1,3564
5320,12610800,Retro City Rampage DX,0.1,2440
5321,12610800,Worms Reloaded,0.1,3510
5322,12610800,Frozen Synapse,0.1,1277
5323,12610800,Unity of Command,0.1,3337
5324,12610800,Avadon The Black Fortress,0.1,251
5325,12610800,"Hack, Slash, Loot",0.1,1437
5326,12610800,Medal of Honor(TM) Multiplayer,0.1,1879
5327,12610800,Rogue Legacy,0.1,2493
5328,231029951,Unturned,8.0,3350
5329,231029951,Shoot Many Robots,6.3,2673
5330,231029951,Garry's Mod,4.2,1313
5331,231029951,WARMODE,4.0,3399
5332,231029951,Thief,2.6,3191
5333,231029951,A.V.A - Alliance of Valiant Arms,2.0,47
5334,231029951,Ace of Spades,1.2,68
5335,231029951,Heroes & Generals,1.0,1496
5336,231029951,Blockstorm,1.0,382
5337,231029951,PlanetSide 2,0.9,2237
5338,231029951,Company of Heroes (New Steam Version),0.9,637
5339,231029951,No More Room in Hell,0.6,2070
5340,231029951,Infinite Crisis,0.4,1578
5341,231029951,sZone-Online,0.3,3596
5342,231029951,War Inc. Battlezone,0.1,3414
5343,231029951,Aftermath,0.1,86
5344,136778642,Dota 2,272.0,922
5345,30036927,Team Fortress 2,2653.0,2994
5346,30036927,DiRT 2,11.6,864
5347,172666220,Team Fortress 2,174.0,2994
5348,172666220,Garry's Mod,135.0,1313
5349,172666220,Trove,75.0,3308
5350,172666220,Dragon Nest Europe,23.0,937
5351,172666220,Happy Wars,17.4,1461
5352,172666220,Blockland,11.6,379
5353,172666220,Toribash,9.5,3260
5354,172666220,Brawlhalla,7.9,424
5355,172666220,Anarchy Arcade,4.1,161
5356,172666220,Double Action Boogaloo,1.8,923
5357,172666220,Amazing World,1.2,147
5358,172666220,Heroes & Generals,1.0,1496
5359,172666220,Unturned,0.5,3350
5360,172666220,Robocraft,0.2,2482
5361,186305384,Dota 2,91.0,922
5362,186305384,Nosgoth,0.8,2077
5363,181118785,Dota 2,80.0,922
5364,83420834,Counter-Strike Source,87.0,675
5365,83420834,Left 4 Dead 2,19.0,1733
5366,83420834,Team Fortress 2,6.5,2994
5367,83420834,Borderlands,3.5,413
5368,83420834,Monday Night Combat,1.0,1947
5369,83420834,Lead and Gold - Gangs of the Wild West,0.8,1731
5370,83420834,Half-Life 2 Deathmatch,0.3,1445
5371,83420834,Kane & Lynch 2 Dog Days,0.1,1642
5372,106170243,Garry's Mod,81.0,1313
5373,106170243,Dota 2,42.0,922
5374,106170243,Mortal Kombat Komplete Edition,25.0,1960
5375,106170243,Elsword,24.0,1035
5376,106170243,Team Fortress 2,15.6,2994
5377,106170243,Cry of Fear,11.4,703
5378,106170243,METAL SLUG 3,7.7,1809
5379,106170243,DC Universe Online,3.4,728
5380,106170243,Unturned,2.5,3350
5381,106170243,No More Room in Hell,2.1,2070
5382,106170243,Warframe,1.5,3426
5383,106170243,Quake Live,0.3,2336
5384,106170243,Double Action Boogaloo,0.2,923
5385,106170243,Toribash,0.2,3260
5386,106170243,The Expendabros,0.2,3072
5387,187588985,Undertale,30.0,3334
5388,187588985,Ori and the Blind Forest,27.0,2137
5389,187588985,Shovel Knight,4.8,2676
5390,187588985,Spiral Knights,1.3,2805
5391,187588985,FINAL FANTASY XIII,0.1,1127
5392,64394438,Team Fortress 2,238.0,2994
5393,64394438,Alien Swarm,2.3,131
5394,225245513,Dota 2,2.2,922
5395,231808839,Call of Duty Modern Warfare 3,6.3,491
5396,231808839,Resident Evil 6 / Biohazard 6,1.4,2433
5397,231808839,Call of Duty Modern Warfare 3 - Multiplayer,0.2,492
5398,21138994,Half-Life 2,14.1,1444
5399,21138994,Counter-Strike Source,4.6,675
5400,21138994,Half-Life 2 Episode One,0.6,1446
5401,160550083,Dota 2,0.5,922
5402,104032602,Dota 2,67.0,922
5403,104032602,Small World 2,16.8,2731
5404,104032602,Scribblenauts Unlimited,2.4,2602
5405,104032602,Dungeon Defenders,1.6,966
5406,104032602,Torchlight II,0.9,3259
5407,158655873,Far Cry 3,6.9,1170
5408,242782489,Unturned,8.2,3350
5409,242782489,Robocraft,0.2,2482
5410,260048725,ArcheAge,107.0,197
5411,73012771,Sid Meier's Civilization V,104.0,2691
5412,271030096,Nosgoth,0.4,2077
5413,97017439,Team Fortress 2,104.0,2994
5414,179014686,Dota 2,0.7,922
5415,126471719,Dota 2,675.0,922
5416,126471719,Counter-Strike Global Offensive,511.0,673
5417,126471719,Unturned,74.0,3350
5418,126471719,Heroes & Generals,26.0,1496
5419,126471719,Team Fortress 2,13.3,2994
5420,126471719,Fistful of Frags,8.3,1211
5421,126471719,Tribes Ascend,1.0,3297
5422,126471719,Mitos.is The Game,0.5,1941
5423,126471719,War Thunder,0.4,3415
5424,126471719,Counter-Strike,0.3,670
5425,169061944,Team Fortress 2,17.8,2994
5426,11973378,Counter-Strike Source,0.8,675
5427,99992274,Sid Meier's Civilization V,6.3,2691
5428,291293152,War Thunder,5.3,3415
5429,291293152,Counter-Strike Global Offensive,2.8,673
5430,291293152,Heroes & Generals,1.4,1496
5431,291293152,DayZ,0.8,777
5432,75277726,Borderlands,79.0,413
5433,75277726,Grand Theft Auto San Andreas,50.0,1373
5434,75277726,Fallout New Vegas,15.3,1163
5435,75277726,Call of Duty Black Ops - Multiplayer,4.3,480
5436,75277726,Call of Duty Black Ops,3.5,479
5437,75277726,Iron Grip Warlord,0.4,1601
5438,118664413,Grand Theft Auto San Andreas,1.9,1373
5439,118664413,Syberia,0.6,2949
5440,118664413,Mirror's Edge,0.5,1935
5441,118664413,Counter-Strike Global Offensive,0.5,673
5442,118664413,Need for Speed Hot Pursuit,0.5,2038
5443,118664413,Prototype,0.3,2308
5444,118664413,Grand Theft Auto San Andreas,0.2,1373
5445,118664413,Dota 2,0.2,922
5446,186139058,Dota 2,8.9,922
5447,178290786,Dota 2,8.1,922
5448,184899103,Counter-Strike Global Offensive,395.0,673
5449,163043651,Dota 2,0.3,922
5450,248532700,Garry's Mod,0.3,1313
5451,166747492,Dota 2,2.6,922
5452,28696163,Counter-Strike Source,289.0,675
5453,220489263,Winning Post 8 2015,127.0,3481
5454,146999982,Garry's Mod,22.0,1313
5455,146999982,No More Room in Hell,11.0,2070
5456,146999982,The Mighty Quest For Epic Loot,7.4,3119
5457,146999982,Team Fortress 2,4.6,2994
5458,146999982,Vindictus,0.8,3380
5459,146999982,12 Labours of Hercules II The Cretan Bull,0.2,8
5460,78341587,Just Cause 2,153.0,1634
5461,78341587,Borderlands 2,79.0,414
5462,78341587,Assassin's Creed IV Black Flag,73.0,227
5463,78341587,Sid Meier's Civilization V,62.0,2691
5464,78341587,Assassin's Creed Brotherhood,37.0,223
5465,78341587,Saints Row The Third,36.0,2556
5466,78341587,Portal 2,36.0,2259
5467,78341587,Blacklight Retribution,32.0,361
5468,78341587,Assassin's Creed II,31.0,225
5469,78341587,Far Cry 3,26.0,1170
5470,78341587,The Elder Scrolls V Skyrim,21.0,3067
5471,78341587,Just Cause 2 Multiplayer Mod,19.5,1635
5472,78341587,Shadow Warrior,12.9,2636
5473,78341587,Counter-Strike Global Offensive,8.1,673
5474,78341587,Trine,7.4,3298
5475,78341587,BioShock,7.1,346
5476,78341587,Just Cause 3,6.3,1636
5477,78341587,Ultra Street Fighter IV,6.0,3327
5478,78341587,Kerbal Space Program,5.4,1650
5479,78341587,Mark of the Ninja,5.1,1859
5480,78341587,Torchlight,4.2,3258
5481,78341587,Portal,3.6,2258
5482,78341587,FTL Faster Than Light,3.5,1137
5483,78341587,Uplink,3.5,3351
5484,78341587,Assassin's Creed Revelations,3.3,228
5485,78341587,Goat Simulator,3.1,1346
5486,78341587,Intrusion 2,2.0,1596
5487,78341587,Crysis,1.7,706
5488,78341587,Bastion,1.7,292
5489,78341587,Sanctum,1.7,2582
5490,78341587,SpaceChem,1.6,2785
5491,78341587,Grand Theft Auto IV,1.6,1372
5492,78341587,3DMark,1.6,20
5493,78341587,Fallout New Vegas,1.4,1163
5494,78341587,BIT.TRIP RUNNER,1.3,269
5495,78341587,Jamestown,1.3,1618
5496,78341587,Assassin's Creed,1.2,222
5497,78341587,Sonic Generations,1.2,2762
5498,78341587,Poker Night 2,1.2,2248
5499,78341587,Atom Zombie Smasher ,1.0,240
5500,78341587,Revenge of the Titans,1.0,2449
5501,78341587,Crysis 2 Maximum Edition,0.9,708
5502,78341587,Team Fortress 2,0.8,2994
5503,78341587,Red Faction Guerrilla Steam Edition,0.8,2414
5504,78341587,Universe Sandbox,0.8,3340
5505,78341587,Shatter,0.8,2656
5506,78341587,DLC Quest,0.8,733
5507,78341587,Super Meat Boy,0.7,2920
5508,78341587,Terraria,0.7,3007
5509,78341587,Far Cry 3 Blood Dragon,0.6,1171
5510,78341587,Hotline Miami,0.6,1530
5511,78341587,Blocks That Matter,0.6,380
5512,78341587,Saints Row IV,0.5,2554
5513,78341587,Machinarium,0.4,1823
5514,78341587,Cogs,0.4,611
5515,78341587,Garry's Mod,0.4,1313
